stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,platform_code
7587,,"Mildos st.","iš miesto",54.69147,25.34376,https://www.stops.lt/vilnius/index.html#stop/2302,,,
6721,,"Pūčkoriai","iš miesto",54.69112,25.36730,https://www.stops.lt/vilnius/index.html#stop/2315,,,
6722,,"Pūčkoriai","link miesto",54.69145,25.36641,https://www.stops.lt/vilnius/index.html#stop/2314,,,
6719,,"Pūčkorių atodanga","iš miesto",54.69159,25.36010,https://www.stops.lt/vilnius/index.html#stop/2313,,,
6732,,"Pūčkorių atodanga","link miesto",54.69193,25.35951,https://www.stops.lt/vilnius/index.html#stop/2312,,,
6724,,"Stepono Batoro st.","iš miesto",54.69312,25.37896,https://www.stops.lt/vilnius/index.html#stop/2317,,,
6725,,"Stepono Batoro st.","link miesto",54.69317,25.37802,https://www.stops.lt/vilnius/index.html#stop/2316,,,
5400,,"Tremtinių st.","link miesto",54.69290,25.40981,https://www.stops.lt/vilnius/index.html#stop/2345,,,
5381,,"Viadukas","iš miesto",54.69301,25.34898,https://www.stops.lt/vilnius/index.html#stop/2307,,,
6218,,"Paparčių st.","iš miesto",54.70163,25.39411,https://www.stops.lt/vilnius/index.html#stop/2328,,,
6219,,"Paparčių st.","link miesto",54.70157,25.39462,https://www.stops.lt/vilnius/index.html#stop/2329,,,
6216,,"Uosių st.","link miesto",54.69943,25.40141,https://www.stops.lt/vilnius/index.html#stop/2327,,,
6887,,"Lyglaukiai","iš miesto",54.70237,25.35381,https://www.stops.lt/vilnius/index.html#stop/2305,,,
6883,,"Šilo st.","iš miesto",54.70009,25.34933,https://www.stops.lt/vilnius/index.html#stop/2304,,,
6881,,"Viršupis","iš miesto",54.69615,25.34496,https://www.stops.lt/vilnius/index.html#stop/2303,,,
16158,,"Gerovės st.","link Pergalės g.",54.69073,25.41208,https://www.stops.lt/vilnius/index.html#stop/4606,,,
16167,,"Gerovės st.","link Darželio g.",54.69065,25.41253,https://www.stops.lt/vilnius/index.html#stop/4615,,,
16160,,"Karklėnų st.","link Pergalės g.",54.69042,25.42695,https://www.stops.lt/vilnius/index.html#stop/4608,,,
16162,,"Karklėnų st.","link Linksmosios g.",54.69036,25.42668,https://www.stops.lt/vilnius/index.html#stop/4610,,,
16156,,"Rytų st.","link Pergalės g.",54.69016,25.43180,https://www.stops.lt/vilnius/index.html#stop/4605,,,
16164,,"Žvirblių st.","link Pergalės g.",54.69070,25.41891,https://www.stops.lt/vilnius/index.html#stop/4612,,,
16165,,"Žvirblių st.","link Karklėnų g.",54.69059,25.41844,https://www.stops.lt/vilnius/index.html#stop/4613,,,
17007,,"Gerviškių st.","iš miesto",54.68233,25.42799,https://www.stops.lt/vilnius/index.html#stop/2429,,,
17009,,"Gerviškių st.","į miestą",54.68233,25.42822,https://www.stops.lt/vilnius/index.html#stop/2431,,,
16453,,"Meškonių st.","į miestą",54.67992,25.42000,https://www.stops.lt/vilnius/index.html#stop/2426,,,
16454,,"Meškonių st.","išlaipinimas",54.68002,25.42011,https://www.stops.lt/vilnius/index.html#stop/2427,,,
8373,,"Naujoji Vilnia","iš miesto",54.69526,25.43904,https://www.stops.lt/vilnius/index.html#stop/2379,,,
8342,,"Verbų st.","iš miesto",54.69446,25.44467,https://www.stops.lt/vilnius/index.html#stop/2387regio,,,
8343,,"Verbų st.","į miestą",54.69455,25.44464,https://www.stops.lt/vilnius/index.html#stop/2388regio,,,
10612,,"Duburio st.","link miesto",54.70728,25.39168,https://www.stops.lt/vilnius/index.html#stop/1046,,,
14663,,"Duburio st.","link N.Vilnios",54.70731,25.39033,https://www.stops.lt/vilnius/index.html#stop/1049,,,
10317,,"Klonio st.","link miesto",54.70586,25.37112,https://www.stops.lt/vilnius/index.html#stop/1030,,,
10319,,"Klonio st.","link N.Vilnios",54.70582,25.37100,https://www.stops.lt/vilnius/index.html#stop/1031,,,
9606,,"Rokantiškių sodai","iš miesto",54.70590,25.37578,https://www.stops.lt/vilnius/index.html#stop/2393,,,
9607,,"Rokantiškių sodai","link miesto",54.70606,25.37675,https://www.stops.lt/vilnius/index.html#stop/2394,,,
9604,,"Uosių sodai","iš miesto",54.70754,25.38691,https://www.stops.lt/vilnius/index.html#stop/2391,,,
9605,,"Uosių sodai","link miesto",54.70770,25.38548,https://www.stops.lt/vilnius/index.html#stop/2392,,,
6133,,"Sodžiaus st.","iš miesto",54.61364,25.38872,https://www.stops.lt/vilnius/index.html#stop/4310,,,
6134,,"Sodžiaus st.","link miesto",54.61390,25.38901,https://www.stops.lt/vilnius/index.html#stop/4309,,,
6130,,"Stankutiškės","iš miesto",54.62039,25.38993,https://www.stops.lt/vilnius/index.html#stop/4307,,,
6131,,"Stankutiškės","link miesto",54.62085,25.39024,https://www.stops.lt/vilnius/index.html#stop/4308,,,
6126,,"Daržininkai","iš miesto",54.63720,25.36844,https://www.stops.lt/vilnius/index.html#stop/4304,,,
6127,,"Daržininkai","link miesto",54.63803,25.36670,https://www.stops.lt/vilnius/index.html#stop/4327,,,
6120,,"Minsko plentas","iš miesto",54.64434,25.33872,https://www.stops.lt/vilnius/index.html#stop/4301,,,
6124,,"Nemėžis","iš miesto",54.63997,25.35694,https://www.stops.lt/vilnius/index.html#stop/4303,,,
6125,,"Nemėžis","link stoties",54.64047,25.35628,https://www.stops.lt/vilnius/index.html#stop/1420,,,
6128,,"Posūkis","iš miesto",54.62644,25.39308,https://www.stops.lt/vilnius/index.html#stop/4306,,,
6129,,"Posūkis","link miesto",54.62727,25.39227,https://www.stops.lt/vilnius/index.html#stop/4329,,,
6122,,"Sodai","iš miesto",54.64243,25.34666,https://www.stops.lt/vilnius/index.html#stop/4302,,,
10532,,"Ramunių st.","iš miesto",54.63259,25.33531,https://www.stops.lt/vilnius/index.html#stop/4359,,,
9680,,"Baltarusių st.","iš miesto",54.63364,25.34363,https://www.stops.lt/vilnius/index.html#stop/4351,,,
17854,,"Smėlio st.","iš miesto",54.63440,25.35045,https://www.stops.lt/vilnius/index.html#stop/4354,,,
9681,,"Sodybų st.","iš miesto",54.63182,25.32668,https://www.stops.lt/vilnius/index.html#stop/4353,,,
9790,,"Šveicarų st.","iš miesto",54.63509,25.32657,https://www.stops.lt/vilnius/index.html#stop/4358,,,
9677,,"Nemėžis","iš miesto",54.63900,25.35580,https://www.stops.lt/vilnius/index.html#stop/4350,,,
9678,,"Vladislavo Sirokomlės st.","iš miesto",54.63453,25.35393,https://www.stops.lt/vilnius/index.html#stop/4352,,,
6978,,"Durpių st.","iš miesto",54.59582,25.20494,https://www.stops.lt/vilnius/index.html#stop/5139,,,
6979,,"Durpių st.","link miesto",54.59657,25.20456,https://www.stops.lt/vilnius/index.html#stop/5138,,,
4565,,"Pagiriai","į miestą",54.57716,25.19829,https://www.stops.lt/vilnius/index.html#stop/5114,,,
4612,,"Pirmieji Pagiriai","iš miesto",54.58635,25.21041,https://www.stops.lt/vilnius/index.html#stop/5133,,,
4613,,"Pirmieji Pagiriai","link miesto",54.58711,25.21116,https://www.stops.lt/vilnius/index.html#stop/5134,,,
4563,,"Žemieji Pagiriai","iš miesto",54.58150,25.20442,https://www.stops.lt/vilnius/index.html#stop/5112,,,
4564,,"Žemieji Pagiriai","link miesto",54.58272,25.20609,https://www.stops.lt/vilnius/index.html#stop/5113,,,
19268,,"Pagirių gimnazija","",54.58090,25.19592,https://www.stops.lt/vilnius/index.html#stop/5114a,,,
9468,,"Vokės parkas","iš miesto",54.59416,25.21924,https://www.stops.lt/vilnius/index.html#stop/2721,,,
9567,,"Vokės parkas","link miesto",54.59525,25.21919,https://www.stops.lt/vilnius/index.html#stop/2725,,,
9479,,"Juliaus Janonio st.","link miesto",54.64765,25.11084,https://www.stops.lt/vilnius/index.html#stop/3902,,,
9683,,"Juliaus Janonio st.","iš miesto",54.64778,25.10911,https://www.stops.lt/vilnius/index.html#stop/3903,,,
9967,,"Vilijos st.","link žiedo",54.63484,25.17254,https://www.stops.lt/vilnius/index.html#stop/2951,,,
7022,,"Gabijos st.","iš centro",54.73135,25.22435,https://www.stops.lt/vilnius/index.html#stop/3307,,,
7023,,"Gabijos st.","link centro",54.73140,25.22632,https://www.stops.lt/vilnius/index.html#stop/3308,,,
687,,"Medeinos st.","link centro",54.72871,25.21815,https://www.stops.lt/vilnius/index.html#stop/3303,,,
6925,,"Medeinos st.","iš centro",54.72967,25.21902,https://www.stops.lt/vilnius/index.html#stop/3304,,,
7603,,"Skalvių st.","įlaipinimas",54.73455,25.21963,https://www.stops.lt/vilnius/index.html#stop/3305,,,
6931,,"Skalvių st.","išlaipinimas",54.73471,25.22005,https://www.stops.lt/vilnius/index.html#stop/3306,,,
949,,"Sūduvių st.","link centro",54.72563,25.21922,https://www.stops.lt/vilnius/index.html#stop/3301,,,
5141,,"Sūduvių st.","iš centro",54.72646,25.21906,https://www.stops.lt/vilnius/index.html#stop/3302,,,
364,,"Juliaus Juzeliūno st.","link Laisvės pr.",54.73041,25.23684,https://www.stops.lt/vilnius/index.html#stop/3320,,,
6766,,"Juliaus Juzeliūno st.","link Ukmergės g.",54.72918,25.23568,https://www.stops.lt/vilnius/index.html#stop/3319,,,
6484,,"Pašilaičių žiedas","visos kryptys",54.72773,25.23387,https://www.stops.lt/vilnius/index.html#stop/3324,,,
6481,,"Vilniaus rajono poliklinika","iš centro",54.72332,25.23400,https://www.stops.lt/vilnius/index.html#stop/3313,,,
6482,,"Vilniaus rajono poliklinika","link centro",54.72281,25.23343,https://www.stops.lt/vilnius/index.html#stop/3314,,,
6523,,"Žemynos st.","link centro",54.72576,25.23344,https://www.stops.lt/vilnius/index.html#stop/3316,,,
6653,,"Žemynos st.","iš centro",54.72665,25.23398,https://www.stops.lt/vilnius/index.html#stop/3315,,,
7898,,"Juliaus Juzeliūno st.","iš centro",54.73054,25.23504,https://www.stops.lt/vilnius/index.html#stop/3328,,,
7027,,"Pašilaičiai","link centro",54.73141,25.23164,https://www.stops.lt/vilnius/index.html#stop/3312,,,
7028,,"Pašilaičiai","iš centro",54.73195,25.23050,https://www.stops.lt/vilnius/index.html#stop/3311,,,
795,,"Deivių st.","įlaipinimas",54.73562,25.22905,https://www.stops.lt/vilnius/index.html#stop/3310,,,
7896,,"Jurgio Baltrušaičio st.","link centro",54.72934,25.23892,https://www.stops.lt/vilnius/index.html#stop/3326,,,
7897,,"Jurgio Baltrušaičio st.","iš centro",54.72903,25.23961,https://www.stops.lt/vilnius/index.html#stop/3327,,,
8268,,"Jurgio Baltrušaičio st.","link centro",54.72944,25.23738,https://www.stops.lt/vilnius/index.html#stop/3329,,,
8275,,"Pašilaičių žiedas","išlaipinimas",54.72842,25.23430,https://www.stops.lt/vilnius/index.html#stop/3335,,,
17333,,"Gileikių st.","link centro",54.73576,25.21127,https://www.stops.lt/vilnius/index.html#stop/3338,,,
9766,,"Pavilnionių st.","link centro",54.73575,25.21449,https://www.stops.lt/vilnius/index.html#stop/3336,,,
9768,,"Pavilnionių st.","iš centro",54.73569,25.21497,https://www.stops.lt/vilnius/index.html#stop/3337,,,
9153,,"Perkūno st.","link centro",54.73936,25.22720,https://www.stops.lt/vilnius/index.html#stop/3332,,,
449,,"Filaretų st.","iš stoties",54.68532,25.30853,https://www.stops.lt/vilnius/index.html#stop/1210,,,
6571,,"Filaretų st.","link Olandų žiedo",54.68473,25.30917,https://www.stops.lt/vilnius/index.html#stop/0437,,,
603,,"Krivių st.","iš stoties",54.68802,25.30531,https://www.stops.lt/vilnius/index.html#stop/1101,,,
6568,,"Krivių st.","link Olandų žiedo",54.68730,25.30562,https://www.stops.lt/vilnius/index.html#stop/0438,,,
6572,,"Polocko st.","link centro",54.68331,25.31286,https://www.stops.lt/vilnius/index.html#stop/1209,,,
6565,,"Vasaros st.","link stoties",54.69130,25.30471,https://www.stops.lt/vilnius/index.html#stop/0439,,,
6566,,"Vasaros st.","iš stoties",54.69122,25.30503,https://www.stops.lt/vilnius/index.html#stop/1102,,,
684,,"Markučiai","link centro",54.67430,25.32268,https://www.stops.lt/vilnius/index.html#stop/1218,,,
387,,"Belmontas","link N.Vilnios",54.68403,25.32038,https://www.stops.lt/vilnius/index.html#stop/1217,,,
5425,,"Belmontas","link centro",54.68379,25.31940,https://www.stops.lt/vilnius/index.html#stop/1211,,,
5421,,"Mildos st.","link centro",54.69162,25.34337,https://www.stops.lt/vilnius/index.html#stop/1216,,,
5372,,"Rudens st.","iš centro",54.68640,25.32505,https://www.stops.lt/vilnius/index.html#stop/1213,,,
5424,,"Rudens st.","link centro",54.68599,25.32358,https://www.stops.lt/vilnius/index.html#stop/1212,,,
5373,,"Šaudykla","iš centro",54.68902,25.33243,https://www.stops.lt/vilnius/index.html#stop/1215,,,
5423,,"Šaudykla","link centro",54.68899,25.33066,https://www.stops.lt/vilnius/index.html#stop/1214,,,
931,,"Srovės st.","link N.Vilnios",54.68188,25.31555,https://www.stops.lt/vilnius/index.html#stop/1208,,,
5857,,"Vilnelės st.","iš centro",54.67465,25.31948,https://www.stops.lt/vilnius/index.html#stop/1204,,,
5858,,"Vilnelės st.","link centro",54.67490,25.31879,https://www.stops.lt/vilnius/index.html#stop/1205,,,
356,,"Drujos st.","link N.Vilnios",54.67878,25.31164,https://www.stops.lt/vilnius/index.html#stop/1207,,,
5925,,"Drujos st.","link stoties",54.67839,25.31053,https://www.stops.lt/vilnius/index.html#stop/0424,,,
1123,,"Zarasų st.","link centro",54.67669,25.31012,https://www.stops.lt/vilnius/index.html#stop/1203,,,
8336,,"Markučiai","link centro",54.67437,25.32209,https://www.stops.lt/vilnius/index.html#stop/1206,,,
6695,,"Grūdų st.","link stoties",54.66794,25.35941,https://www.stops.lt/vilnius/index.html#stop/1407,,,
6693,,"Garsioji st.","link stoties",54.66689,25.35356,https://www.stops.lt/vilnius/index.html#stop/1405,,,
6694,,"Garsioji st.","link N.Vilnios",54.66692,25.35541,https://www.stops.lt/vilnius/index.html#stop/1406,,,
7716,,"Šumsko kryptis","įlaipinimas",54.65889,25.36440,https://www.stops.lt/vilnius/index.html#stop/1427,,,
7818,,"Ašmenėlės st.","link miesto",54.66035,25.35536,https://www.stops.lt/vilnius/index.html#stop/1428,,,
7819,,"Ašmenėlės st.","iš miesto",54.66028,25.35559,https://www.stops.lt/vilnius/index.html#stop/1429,,,
6688,,"Guriai","link stoties",54.66285,25.34007,https://www.stops.lt/vilnius/index.html#stop/1401,,,
7710,,"Guriai","iš stoties",54.66245,25.34243,https://www.stops.lt/vilnius/index.html#stop/1422,,,
7714,,"Gurių sodai","iš miesto",54.65986,25.35971,https://www.stops.lt/vilnius/index.html#stop/1425,,,
7715,,"Gurių sodai","link miesto",54.65997,25.35911,https://www.stops.lt/vilnius/index.html#stop/1426,,,
7711,,"Pranciškaus Baltraus Šivickio st.","iš miesto",54.66124,25.34986,https://www.stops.lt/vilnius/index.html#stop/1423,,,
7712,,"Pranciškaus Baltraus Šivickio st.","link miesto",54.66132,25.34958,https://www.stops.lt/vilnius/index.html#stop/1424,,,
617,,"Kinologijos centras","link stoties",54.64925,25.32053,https://www.stops.lt/vilnius/index.html#stop/1417,,,
6121,,"Minsko plentas","link stoties",54.64501,25.33736,https://www.stops.lt/vilnius/index.html#stop/1418,,,
6123,,"Sodai","link stoties",54.64299,25.34566,https://www.stops.lt/vilnius/index.html#stop/1419,,,
6687,,"Guriai","iš stoties",54.66331,25.34187,https://www.stops.lt/vilnius/index.html#stop/1402,,,
6690,,"Pavilnio sodai","link stoties",54.66494,25.34565,https://www.stops.lt/vilnius/index.html#stop/1403,,,
6691,,"Pavilnio sodai","link N.Vilnios",54.66501,25.34655,https://www.stops.lt/vilnius/index.html#stop/1404,,,
7364,,"Žemasis Pavilnys","",54.67924,25.35934,https://www.stops.lt/vilnius/index.html#stop/1421,,,
9660,,"Pavilnio regioninis parkas","link Gurių",54.66046,25.33769,https://www.stops.lt/vilnius/index.html#stop/1436,,,
9661,,"Pavilnio regioninis parkas","link miesto",54.66070,25.33762,https://www.stops.lt/vilnius/index.html#stop/1437,,,
16230,,"Šumsko kryptis","link miesto",54.65934,25.36306,https://www.stops.lt/vilnius/index.html#stop/1439,,,
16231,,"Šumsko kryptis","iš miesto",54.65884,25.36494,https://www.stops.lt/vilnius/index.html#stop/1440,,,
8344,,"Tuputiškės","iš miesto",54.67649,25.34376,https://www.stops.lt/vilnius/index.html#stop/1434,,,
8345,,"Tuputiškės","link miesto",54.67655,25.34235,https://www.stops.lt/vilnius/index.html#stop/1435,,,
8333,,"Žemoji st.","iš miesto",54.67615,25.35091,https://www.stops.lt/vilnius/index.html#stop/1432,,,
8335,,"Žemoji st.","link miesto",54.67619,25.35063,https://www.stops.lt/vilnius/index.html#stop/1433,,,
8331,,"Žiedų st.","iš miesto",54.67762,25.35552,https://www.stops.lt/vilnius/index.html#stop/1430,,,
8332,,"Žiedų st.","link miesto",54.67737,25.35472,https://www.stops.lt/vilnius/index.html#stop/1431,,,
15639,,"Pavilionys","iš centro",54.74167,25.22222,https://www.stops.lt/vilnius/index.html#stop/3318,,,
15634,,"Perkūnkiemis","link centro",54.73921,25.22016,https://www.stops.lt/vilnius/index.html#stop/3309,,,
15636,,"Perkūnkiemis","iš centro",54.73854,25.21926,https://www.stops.lt/vilnius/index.html#stop/3317,,,
7693,,"Bitėnų st.","išlaipinimas",54.70178,25.17195,https://www.stops.lt/vilnius/index.html#stop/3612,,,
7694,,"Bitėnų st.","link centro",54.70169,25.17235,https://www.stops.lt/vilnius/index.html#stop/3613,,,
4526,,"Gilužio st.","link centro",54.70400,25.17438,https://www.stops.lt/vilnius/index.html#stop/3609,,,
7695,,"Gilužio st.","iš centro",54.70451,25.17449,https://www.stops.lt/vilnius/index.html#stop/3614,,,
8067,,"Karaliaučiaus st.","iš centro",54.70798,25.17510,https://www.stops.lt/vilnius/index.html#stop/3628,,,
7948,,"Įsruties st.","iš centro",54.71045,25.18122,https://www.stops.lt/vilnius/index.html#stop/3623,,,
7949,,"Įsruties st.","link centro",54.70994,25.18293,https://www.stops.lt/vilnius/index.html#stop/3624,,,
7950,,"Pajautos st.","į centrą",54.71050,25.17406,https://www.stops.lt/vilnius/index.html#stop/3625,,,
7951,,"Pajautos st.","link centro",54.71018,25.17608,https://www.stops.lt/vilnius/index.html#stop/3626,,,
7959,,"Pajautos st.","iš centro",54.70977,25.17488,https://www.stops.lt/vilnius/index.html#stop/3627,,,
8060,,"Pilaitė","iš centro",54.70247,25.20345,https://www.stops.lt/vilnius/index.html#stop/3602,,,
4988,,"Piliakalnio st.","iš centro",54.69991,25.21175,https://www.stops.lt/vilnius/index.html#stop/5164,,,
4989,,"Piliakalnio st.","link centro",54.69943,25.21248,https://www.stops.lt/vilnius/index.html#stop/5165,,,
7947,,"Smalinės st.","iš centro",54.70932,25.18742,https://www.stops.lt/vilnius/index.html#stop/3622,,,
8069,,"Smalinės st.","link centro",54.70855,25.18792,https://www.stops.lt/vilnius/index.html#stop/3629,,,
6621,,"Senoji Pilaitė","link centro",54.70416,25.19664,https://www.stops.lt/vilnius/index.html#stop/3601,,,
6611,,"Karaliaučiaus st.","link centro",54.70725,25.17582,https://www.stops.lt/vilnius/index.html#stop/3607,,,
6612,,"Karaliaučiaus st.","iš centro",54.70740,25.17572,https://www.stops.lt/vilnius/index.html#stop/3608,,,
6618,,"Papilėnų st.","link centro",54.70685,25.18741,https://www.stops.lt/vilnius/index.html#stop/3603,,,
6619,,"Papilėnų st.","iš miesto",54.70683,25.18821,https://www.stops.lt/vilnius/index.html#stop/3631,,,
6614,,"Tolminkiemio st.","iš centro",54.70736,25.18119,https://www.stops.lt/vilnius/index.html#stop/3606,,,
6615,,"Tolminkiemio st.","link centro",54.70721,25.18009,https://www.stops.lt/vilnius/index.html#stop/3605,,,
9561,,"Papilėnų st.","link centro",54.70753,25.18781,https://www.stops.lt/vilnius/index.html#stop/3635,,,
8370,,"Padekaniškės","iš centro",54.71059,25.16035,https://www.stops.lt/vilnius/index.html#stop/3632,,,
8371,,"Padekaniškės","link centro",54.71045,25.16312,https://www.stops.lt/vilnius/index.html#stop/3633,,,
8934,,"Pilaitė","link centro",54.70095,25.20542,https://www.stops.lt/vilnius/index.html#stop/3634,,,
17121,,"Paplūdimio st.","iš centro",54.69888,25.17690,https://www.stops.lt/vilnius/index.html#stop/3638,,,
17123,,"Paplūdimio st.","į centrą",54.69899,25.17747,https://www.stops.lt/vilnius/index.html#stop/3639,,,
17118,,"Imanuelio Kanto st.","iš centro",54.70404,25.18815,https://www.stops.lt/vilnius/index.html#stop/3636,,,
17120,,"Imanuelio Kanto st.","į centrą",54.70491,25.18879,https://www.stops.lt/vilnius/index.html#stop/3637,,,
17769,,"Smalinės st.","iš centro",54.70995,25.18933,https://www.stops.lt/vilnius/index.html#stop/3665,,,
17179,,"Taurupės st.","iš centro",54.70126,25.18265,https://www.stops.lt/vilnius/index.html#stop/3641,,,
17181,,"Taurupės st.","į centrą",54.70119,25.18285,https://www.stops.lt/vilnius/index.html#stop/3643,,,
17225,,"Varnės st.","iš centro",54.71623,25.17064,https://www.stops.lt/vilnius/index.html#stop/3660,,,
17228,,"Varnės st.","į centrą",54.71584,25.16911,https://www.stops.lt/vilnius/index.html#stop/3662,,,
17221,,"Vėluvos st.","iš centro",54.71251,25.16060,https://www.stops.lt/vilnius/index.html#stop/3658,,,
17223,,"Vėluvos st.","į centrą",54.71283,25.16034,https://www.stops.lt/vilnius/index.html#stop/3659,,,
7624,,"Platiniškės","galinė st.",54.71351,25.13098,https://www.stops.lt/vilnius/index.html#stop/3610,,,
7625,,"Šventapilės st.","į centrą",54.70409,25.12483,https://www.stops.lt/vilnius/index.html#stop/3611,,,
5948,,"Liepkalnis","iš stoties",54.66285,25.29885,https://www.stops.lt/vilnius/index.html#stop/1514,,,
6019,,"Perlojos st.","iš stoties",54.66423,25.29368,https://www.stops.lt/vilnius/index.html#stop/1512,,,
6020,,"Perlojos st.","link stoties",54.66464,25.29225,https://www.stops.lt/vilnius/index.html#stop/1317,,,
5946,,"Liepkalnis","iš stoties",54.66287,25.29995,https://www.stops.lt/vilnius/index.html#stop/1316,,,
5947,,"Liepkalnis","link stoties",54.66298,25.30015,https://www.stops.lt/vilnius/index.html#stop/1315,,,
5998,,"Žirnių st.","link stoties",54.65469,25.30307,https://www.stops.lt/vilnius/index.html#stop/1314,,,
6673,,"Gervėčių st.","iš stoties",54.67489,25.29691,https://www.stops.lt/vilnius/index.html#stop/0418,,,
6674,,"Gervėčių st.","link stoties",54.67336,25.29882,https://www.stops.lt/vilnius/index.html#stop/0419,,,
6675,,"Rasų kapinės","iš stoties",54.67002,25.30118,https://www.stops.lt/vilnius/index.html#stop/1307,,,
6676,,"Rasų kapinės","link stoties",54.67046,25.30109,https://www.stops.lt/vilnius/index.html#stop/1306,,,
6678,,"Dunojaus st.","iš stoties",54.66644,25.30701,https://www.stops.lt/vilnius/index.html#stop/1309,,,
6679,,"Dunojaus st.","link stoties",54.66661,25.30673,https://www.stops.lt/vilnius/index.html#stop/1308,,,
6682,,"Juodasis kelias","link stoties",54.66648,25.32460,https://www.stops.lt/vilnius/index.html#stop/1312,,,
6683,,"Juodasis kelias","iš stoties",54.66634,25.32542,https://www.stops.lt/vilnius/index.html#stop/1313,,,
6680,,"Ribiškės","link stoties",54.66687,25.31260,https://www.stops.lt/vilnius/index.html#stop/1310,,,
6681,,"Ribiškės","iš stoties",54.66684,25.31329,https://www.stops.lt/vilnius/index.html#stop/1311,,,
7688,,"Balstogės st.","link centro",54.67221,25.30501,https://www.stops.lt/vilnius/index.html#stop/1318,,,
7689,,"Balstogės st.","link Senamiesčio",54.67137,25.30457,https://www.stops.lt/vilnius/index.html#stop/1319,,,
8365,,"Liepkalnis","link stoties",54.66277,25.29962,https://www.stops.lt/vilnius/index.html#stop/1519,,,
7108,,"Beržų st.","link Molėtų pl.",54.80761,25.24898,https://www.stops.lt/vilnius/index.html#stop/5135,,,
7344,,"Beržų st.","link Bendorių",54.80782,25.24738,https://www.stops.lt/vilnius/index.html#stop/5192,,,
7109,,"Riešės gimnazija","link Molėtų pl.",54.80852,25.23468,https://www.stops.lt/vilnius/index.html#stop/5104,,,
7110,,"Riešės gimnazija","link Bendorių",54.80876,25.23330,https://www.stops.lt/vilnius/index.html#stop/5103,,,
7106,,"Didžioji Riešė","link Molėtų pl.",54.80607,25.25677,https://www.stops.lt/vilnius/index.html#stop/5101,,,
7107,,"Didžioji Riešė","link Riešės",54.80688,25.25676,https://www.stops.lt/vilnius/index.html#stop/5102,,,
7103,,"Kaštonų st.","link Molėtų pl.",54.79815,25.26213,https://www.stops.lt/vilnius/index.html#stop/5131,,,
7104,,"Kaštonų st.","link Riešės",54.79836,25.26211,https://www.stops.lt/vilnius/index.html#stop/5132,,,
7097,,"Kiparisų st.","link Molėtų pl.",54.78219,25.27196,https://www.stops.lt/vilnius/index.html#stop/5125,,,
7098,,"Kiparisų st.","link Riešės",54.78325,25.27173,https://www.stops.lt/vilnius/index.html#stop/5126,,,
7101,,"Lauko st.","link Molėtų pl.",54.79221,25.26597,https://www.stops.lt/vilnius/index.html#stop/5129,,,
7102,,"Lauko st.","link Riešės",54.79315,25.26582,https://www.stops.lt/vilnius/index.html#stop/5130,,,
7099,,"Samanų st.","link Molėtų pl.",54.78641,25.26938,https://www.stops.lt/vilnius/index.html#stop/5127,,,
7100,,"Samanų st.","link Riešės",54.78714,25.26907,https://www.stops.lt/vilnius/index.html#stop/5128,,,
4590,,"Alyvų st.","link Kalino",54.80490,25.26845,https://www.stops.lt/vilnius/index.html#stop/5121,,,
4591,,"Alyvų st.","link Riešės",54.80492,25.27128,https://www.stops.lt/vilnius/index.html#stop/5122,,,
8324,,"Kooperatyvo st.","iš miesto",54.80180,25.25981,https://www.stops.lt/vilnius/index.html#stop/5202,,,
8325,,"Kooperatyvo st.","link miesto",54.80107,25.26002,https://www.stops.lt/vilnius/index.html#stop/5201,,,
8472,,"Vanaginės žiedas","visos kryptys",54.78134,25.27287,https://www.stops.lt/vilnius/index.html#stop/5206,,,
5975,,"Čekėnų st.","iš miesto",54.59265,25.33948,https://www.stops.lt/vilnius/index.html#stop/4322,,,
5976,,"Čekėnų st.","link miesto",54.59302,25.33798,https://www.stops.lt/vilnius/index.html#stop/4321,,,
5973,,"Rudaminos paukštynas","iš miesto",54.59464,25.32951,https://www.stops.lt/vilnius/index.html#stop/4324,,,
5974,,"Rudaminos paukštynas","link miesto",54.59484,25.32915,https://www.stops.lt/vilnius/index.html#stop/4323,,,
5981,,"Draugystės st.","link miesto",54.59598,25.36412,https://www.stops.lt/vilnius/index.html#stop/4318,,,
5982,,"Draugystės st.","iš miesto",54.59592,25.36351,https://www.stops.lt/vilnius/index.html#stop/4317,,,
17589,,"Rudamina","iš miesto",54.59210,25.34908,https://www.stops.lt/vilnius/index.html#stop/4328,,,
17594,,"Rudamina","į miestą",54.59165,25.34692,https://www.stops.lt/vilnius/index.html#stop/4334,,,
6260,,"Mechanikų st.","link Eišiškių pl.",54.60968,25.25171,https://www.stops.lt/vilnius/index.html#stop/2708,,,
6261,,"Mechanikų st.","link Salininkų",54.60970,25.25147,https://www.stops.lt/vilnius/index.html#stop/2709,,,
6263,,"Salininkų žiedas","link miesto",54.61419,25.25197,https://www.stops.lt/vilnius/index.html#stop/2706,,,
6264,,"Salininkų žiedas","visos kryptys",54.61403,25.25182,https://www.stops.lt/vilnius/index.html#stop/2707,,,
6253,,"Jono Stašaičio st.","link miesto",54.60512,25.26033,https://www.stops.lt/vilnius/index.html#stop/2713,,,
6254,,"Jono Stašaičio st.","link Mechanikų g.",54.60525,25.25838,https://www.stops.lt/vilnius/index.html#stop/2712,,,
